Lemma,Count
hair,9
haired,1
hairline,1
half,58
halfhearte,1
halfhearted,1
halfheartedly,1
hall,5
hallmark,1
hallucination,1
hallway,3
halo,1
ham,5
hammer,5
hamper,1
hamstrung,1
hand,74
handbag,1
handbook,1
handed,1
handednes,1
handful,15
handheld,4
handle,28
handler,1
handset,17
handwriting,2
handwritten,1
hang,17
hangar,2
hanker,1
haples,2
happen,47
happily,3
happy,13
harangue,2
harbinger,2
harbor,1
hard,93
hardly,12
hardware,68
hardwire,1
hardwired,1
hark,1
harm,1
harmonica,1
harmony,1
harnes,2
harp,1
harshnes,1
hash,2
hassle,1
hastily,1
hasty,1
hat,2
hatch,3
hate,12
haul,2
haunt,2
have,2270
haven,1
having,16
havoc,1
haw,1
hawaiian,2
hawk,1
hay,1
haywire,1
he,3398
head,89
headache,1
headcount,1
headed,1
headhunting,1
headline,6
headlong,1
headphone,3
headquarter,11
headquarter,21
headset,1
headstrong,2
headway,1
heady,5
heal,4
healing,1
health,13
healthy,9
hear,33
hearing,6
heart,36
heartfelt,2
heart”—and,1
heat,10
heatedly,1
heathkit,2
heave,1
heaven,2
heavily,2
heavines,1
heavy,11
heck,1
heel,1
hefty,1
hegemony,2
height,2
heighten,2
hell,9
hellish,2
hello,4
helm,2
help,97
helped,3
helper,1
helpful,4
hem,1
hemorrhage,1
hence,3
her,32
herbal,1
here,66
heritage,1
hero,7
heroic,3
herself,4
hesitate,4
hew,2
hey,9
he’d,2
hi,4
hide,10
hidebound,3
hideout,1
hiding,2
high,104
higher,2
highest,2
highlight,3
highly,14
highway,1
hill,6
hillock,1
himself,113
himself—“what,1
hinder,1
hindrance,1
hindsight,5
hinge,2
hint,3
hip,1
hippie,2
hire,47
hiring,4
hi,1450
his,1
historic,6
historical,2
historically,3
history,18
histrionic,1
hit,23
hitch,1
hitchhike,1
hoarding,1
hobby,3
hobbyist,11
hockey,1
hoist,1
hokey,1
hold,57
hole,9
holiday,6
holistic,3
hollow,1
holy,1
home,84
homebrew,1
hometown,1
homework,1
homey,2
honest,9
honestly,2
honesty,2
honor,7
honorary,1
hood,3
hook,1
hoot,1
hop,1
hope,31
hopeful,1
hopefully,1
hopeles,3
hopelessly,1
horizon,3
horizontal,1
horizontally,1
horrible,1
horrify,1
horror,1
horse,2
horsepower,1
horsey,1
hosanna,2
hospital,15
host,6
hostile,2
hot,11
hotel,5
hour,41
hourly,1
house,61
household,2
housing,1
hover,2
how,264
however,39
hp,1
hr,1
http://americanhistory.si.edu/comphist/sj.html,1
http://events.apple.com.edgesuite.net/oiuhfvojb/event/index.html,1
http://fortune.com////inside-steve-jobs-tear-down-mansion,1
http://ggweather.com/sjc/daily_records.html#september,1
http://news.cnet.com/dell-apple-should-close-shop/-_-.html,1
http://www.cancer.gov/cancertopics/pdq/treatment/isletcell/healthprofessional,1
http://www.cupertino.org/index.aspx?recordid=&page,1
http://www.fastcodesign.com//-myths-about-apple-design-from-an-ex-apple-designer,1
http://www.gartner.com/newsroom/id,1
http://www.justice.gov/atr/cases/f/.pdf,1
http://www.justice.gov/atr/cases/f/.pdf,1
http://www.merl.com/publications/docs/tr-.pdf,1
http://www.mininghalloffame.org/inductee/jackling,1
http://www.nytimes.com////business/nocera.html?pagewanted=all,1
http://www.nytimes.com////business/apple-america-and-a-squeezed-middle-class.html,1
http://www.nytimes.com////business/ieconomy-apples-ipad-and-the-human-costs-for-workers-in-china.html,1
http://www.nytimes.com////business/apples-tax-strategy-aims-at-low-tax-states-and-nations.html,1
http://www.nytimes.com////business/apple-store-workers-loyal-but-short-on-pay.html,1
http://www.quora.com/steve-jobs/what-are-the-best-stories-about-people-randomly-meeting-steve-jobs/answer/tim-smith,1
http://www.sec.gov/cgi-bin/browse-edgar?company=sun+microsystems&owner=exclude&action=get,1
http://www.sec.gov/litigation/litreleases//lr.htm,1
http://www.youtube.com/watch?v=pehnrqpkefi,1
https://www.apple.com/hotnews/thoughts-on-flash,1
https://www.bea.gov/scb/pdf//january/_industry_acct.pdf,1
https://www.vitsoe.com/us/about/dieter-ram,1
https://www.vitsoe.com/us/about/good-design,1
hub,9
hubri,2
huddle,1
hue,2
huff,2
hug,2
huge,17
hum,1
human,22
humanism,1
humanity,8
humanize,1
humankind,1
humble,1
humiliate,3
humiliating,1
humility,3
humor,5
hunch,2
hundred,50
hungarian,2
hunger,2
hungry,9
hunt,1
hurl,2
hurriedly,1
hurry,4
hurt,10
husband,3
hush,2
hustle,2
hybrid,1
hype,1
hyperawarenes,1
hyperbole,1
hypercompetitive,1
hypocrite,1
,1
ibook,1
ibook,3
ichat,2
ilife,1
imac,33
imac,10
imovie,18
io,2
ipad,31
iphone,71
iphone,3
ipod,85
ipod,2
isight,1
itouche,1
itune,75
iwork,1
iwoz,4
iceo,5
icon,13
iconic,3
iconoclasm,1
iconoclastic,2
iconography,1
icons”—little,1
idea,115
ideal,8
idealism,3
idealist,2
idealistic,5
idealize,2
ideally,2
identify,2
identity,5
idiosyncrasie,1
idiosyncrasy,4
idiosyncratic,9
idiot,3
idol,1
if,267
ifund,1
iger,7
ignite,1
ignominiou,2
ignorance,2
ignore,15
ill,7
illegal,7
illnes,10
illuminate,2
illuminating,1
illusion,2
image,32
imagery,1
imaginable,1
imagination,6
imaginative,2
imagine,27
imaging,4
immature,5
immaturely,1
immaturity,3
immediate,9
immediately,25
immense,2
immensely,1
immerse,1
imminent,2
immune,1
impact,12
impactful,1
impasse,1
impassioned,1
impatience,4
impatient,3
impediment,2
impending,1
imperiou,1
imperiousnes,2
implant,1
implement,2
implementation,2
implicate,1
implication,4
implicit,1
imply,2
import,4
importance,8
important,79
impose,7
impossible,11
impossibly,1
impractical,3
impracticality,1
impresario,3
impres,4
impressed,2
impression,7
impressive,1
improbably,1
improperly,1
improve,24
improved,1
improvement,14
impulse,3
impulsive,1
impulsively,3
impulsivenes,1
impunity,1
impute,1
in,2344
inability,4
inaccurate,1
inauguration,1
incapable,2
incarnate,2
incarnation,1
incentive,3
inception,1
incessantly,1
incestuou,1
inch,16
inchoate,1
incident,1
incidentally,1
incipient,1
incision,1
incite,1
inclination,4
incline,2
inclined,1
include,73
income,1
incongruou,1
inconsequential,1
inconsiderate,1
inconsistent,2
inconvenient,1
incorporate,5
increase,10
increasingly,9
incredible,8
incredibly,8
incredulously,1
increment,1
incremental,9
incrementally,2
incriminating,1
incurable,1
indecision,1
indecisivenes,1
indeed,22
indelible,1
independence,1
independent,7
independently,1
indian,3
indicate,3
indication,4
indictment,2
indifference,1
indifferent,2
indiscriminately,2
indistinguishable,1
individual,25
individually,2
induce,1
indulge,2
indulgence,2
industrial,18
industry,119
inefficiency,1
inelegant,1
inept,2
ineptitude,1
inevitability,1
inevitable,7
inevitably,2
inexorable,3
inexpensive,2
inexplicably,1
inextricably,1
infancy,2
infant,2
infatuation,1
infect,2
infection,3
inferior,1
infiltrate,1
infinite,1
infinitesimal,1
inflation,1
inflict,1
influence,8
influential,1
inform,10
informal,7
informality,1
informally,1
information,43
informative,1
informed,1
infrastructure,3
infringe,1
infuriate,3
ingeniou,4
ingeniously,1
ingrained,1
inherent,1
initial,22
initially,5
initiate,3
initiative,2
injunction,1
injure,1
ink,2
inn,1
innard,6
innate,4
innately,2
inner,12
innocuou,2
innovate,1
innovation,15
innovative,8
innovator,4
input,2
inquisitive,1
inquisitivenes,2
insanely,6
inscrutable,1
insect,1
insecure,1
insecurity,2
insensitive,1
insertion,1
inside,32
insider,1
insight,1
insignificance,1
insignificant,2
insist,20
insistent,1
insofar,2
insouciant,2
inspiration,6
inspirational,2
inspire,13
instability,2
instal,6
install,1
instance,8
instant,3
instantly,6
instead,31
instill,3
instinct,9
instinctive,3
instinctually,1
institution,7
institutional,2
institutionalize,1
instruct,2
instruction,5
instrument,4
instrumental,6
insult,1
insulting,1
insurer,1
insurgent,1
integrate,2
integrated,2
integrity,1
intellectual,14
intellectualize,1
intellectually,3
intelligence,7
intelligent,7
intelligently,1
intemperate,1
intend,21
intense,17
intensely,5
intensify,1
intensity,8
intensive,5
intent,4
intention,6
interact,14
interaction,12
interactive,5
interchangeable,1
interest,23
interested,24
interesting,16
interface,45
interface”—or,1
interfere,2
interim,2
interior,2
interject,4
intermediary,1
interminable,1
internal,10
internalize,1
international,3
internet,33
internship,1
interpersonal,1
interplay,1
interplaye,1
interpret,1
interpreter,2
interrupt,3
interruption,1
intersect,1
intersection,4
intertwine,2
intervene,2
interview,86
interviewer,3
interweave,1
intestine,2
intimate,6
intimately,1
intimidate,3
intimidating,1
into,311
intone,2
intractable,1
intransigent,2
intricacy,2
intricate,3
intrigue,8
intriguing,6
intrinsic,1
introduce,50
introduction,28
introductory,1
introspective,2
introvert,1
intuition,12
intuitive,14
intuitively,3
inure,1
invasive,3
invent,11
invention,9
inventor,2
inventory,9
inventory”—to,1
invest,9
investigate,2
investigation,4
investigator,1
investment,27
investor,24
inveterate,1
invigorate,3
invisible,1
invitation,7
invite,14
inviting,1
involve,23
involvement,2
io,1
ipad,1
ipad,1
iphone,4
ipo,10
ipod,15
ipo,1
irascible,3
irate,1
ire,1
irk,1
iron,4
ironic,1
ironically,5
irrefutable,1
irregularity,1
irrelevancy,1
irrelevant,4
irrepressible,3
irresistible,2
irresponsibility,1
irresponsibly,1
irritable,1
irritate,1
irritated,1
island,2
islet,3
isolate,3
isolated,1
isolation,1
issue,37
it,1611
italian,2
itch,1
item,2
iteration,3
iterative,1
it,394
itself,42
itune,8
itxpo,1
ivory,3
ization,1
ize,1
jack,1
jacket,5
jag,1
janitor,1
japanese,6
jaw,1
jealou,1
jean,8
jerk,5
jerky,1
jester,1
jet,2
jewel,1
jewelry,1
jewish,1
ji,3
job,120
jobsian,1
jock,1
jog,1
join,27
joint,6
jointly,1
joke,6
joker,1
jokingly,2
jolt,1
journal,1
journalism,1
journalist,14
journalistic,1
journey,7
joy,2
joystick,1
judge,6
judgment,6
juggernaut,3
juggler,1
juice,3
jukebox,4
jump,10
jungle,1
junior,3
junk,1
just,356
justifiable,1
justifiably,1
justification,4
justified,1
justify,8
juvenile,1
jzeh,1
karma,2
keen,4
keenly,1
keep,100
keeper,3
keeping,1
key,58
keyboard,17
keynote,9
khaki,1
kick,11
kickstarte,1
kid,57
kidney,1
kill,6
killer,2
kiln,1
kimono,1
kind,133
kinda,1
kindnes,2
kindre,3
king,4
kingdom,2
kiosk,2
kis,1
kit,3
kitchen,11
knee,1
knit,1
knock,4
knocker,1
knockoff,1
know,371
knowingly,1
knowledge,3
kooky,1
korean,1
kudo,1
la,1
lab,13
label,14
labor,8
laboratory,4
laboriou,1
lace,1
lack,14
ladder,1
laden,1
lag,1
lamp,7
land,9
landfill,1
landmark,2
landscape,5
landscaping,2
laner,1
language,18
lap,1
laptop,18
large,37
largely,9
laser,3
lash,1
last,65
lasting,1
late,58
lately,1
later,133
latitude,1
latter,7
laudable,1
laugh,16
laughably,1
launch,24
lava,1
lavish,1
law,14
lawn,3
lawsuit,6
lawyer,6
lawyere,1
lay,30
layer,2
layoff,6
layout,2
lazines,1
lcd,1
lead,103
leader,43
leadership,15
leading,4
league,4
leak,4
leaky,2
lean,16
leap,11
leapfrog,1
learn,95
learner,1
learning,5
lease,5
leash,1
least,36
leather,3
leave,98
leaving,1
lecture,5
leeway,1
left,6
leg,3
legacy,1
legal,8
legend,2
legendary,2
legitimate,1
legitimately,1
legwork,1
leisure,1
lend,1
lender,2
length,8
lengthy,11
leniency,1
lense,2
leopard,1
les,53
lesson,13
let,65
letter,11
lettuce,1
level,31
leverage,1
liar,1
liberal,1
liberty,1
library,10
license,17
licensee,1
licensing,1
lick,4
lid,2
lie,3
lieutenant,1
life,173
lifelong,1
lifestyle,2
lifetime,4
lift,2
lifting,2
light,17
lightnes,1
lightning,1
likable,3
like,409
likelihood,1
likely,14
liking,1
limelight,3
limit,8
limitation,1
limited,10
limitles,2
limo,1
limp,1
linchpin,1
line,65
linger,2
lining,2
link,9
lion,1
lip,4
liquid,1
liquidate,1
liquidation,1
liquidity,1
list,27
listen,23
listener,1
litany,1
literally,6
literary,1
literature,1
lithe,1
litigation,7
litter,1
little,104
live,58
lively,2
liver,16
livid,3
living,6
lo,1
load,13
loafer,1
loan,5
lobby,6
local,4
locale,1
locate,5
location,4
lock,6
locked,1
lodge,4
loft,1
log,1
loggerhead,1
logic,2
logical,5
logically,1
logistically,1
logo,15
logy,1
lone,1
lonely,1
long,116
longtime,6
look,204
looking,1
loom,1
loop,1
loose,7
loosely,2
lopsided,1
lore,2
lose,44
loser,4
los,14
lot,83
loud,2
lounge,3
love,95
lovely,6
lover,2
loveseat,1
lovingly,3
low,24
lower,3
lowercase,1
loyal,5
loyalty,5
lp,2
lucid,1
luck,11
lucky,5
lucrative,2
lumber,1
lunch,7
lunchtime,1
lung,2
lure,2
lush,2
lust,2
luxo,1
luxuriou,1
luxury,2
lyric,2
machiavellian,1
machine,140
machinist,1
macintosh,2
maco,1
mad,3
maddeningly,1
madman,1
magazine,27
magic,4
magical,12
magnesium,5
magnetic,1
magnificent,1
magnify,1
magnitude,4
mail,3
main,16
mainframe,16
mainly,11
mainstream,6
maintain,10
maintenance,1
major,16
majority,1
make,564
maker,28
makeshift,1
making,3
malady,1
malapropism,1
malaria,1
maleficent,1
mall,2
malleable,1
man,98
manage,63
manageable,2
management,37
manager,24
managerial,6
managerially,1
managing,1
mandate,3
maneuver,3
mania,1
maniacal,1
manifest,1
manifestation,2
manifesto,4
manipulate,8
manipulation,1
manner,6
mansion,3
mantle,1
mantra,1
manual,4
manufacture,23
manufacturer,46
manufacturing,22
many,161
map,4
mapping,1
mar,1
marathon,1
march,1
margin,3
marginal,3
marginalize,5
marginally,1
mark,14
marked,1
market,101
marketer,8
marketing,63
marketplace,6
maroon,1
marriage,3
married,2
marry,4
marvel,2
marvelou,1
mash,1
mask,1
mason,1
mas,5
masse,2
massive,7
master,14
masterful,2
masterfully,2
mastermind,4
masterpiece,5
mastery,1
mat,1
match,17
matching,1
mate,1
material,13
materialistic,1
materialize,1
math,1
mathematic,1
mathematical,2
matrix,1
matte,1
matter,46
mattres,1
mature,8
maturity,5
maven,1
maverick,2
maximize,1
may,18
maybe,14
mayor,1
ma’am,1
mba,3
mcmansion,1
meager,3
meal,1
mean,76
meander,3
meaning,6
meaningful,11
meaningles,1
meannes,3
mean,1
meantime,1
meanwhile,10
measly,1
measure,16
measured,2
measurement,1
mechanic,2
mechanical,3
meddling,1
medevacce,1
media,1
medical,12
medically,1
medicine,1
mediocre,2
mediocrity,1
meditate,2
meditation,1
medium,16
meek,1
meet,59
meeting,83
megabyte,1
meld,1
mellowing,1
melt,1
member,41
memento,1
memo,4
memoir,2
memorable,5
memorial,8
memory,20
meningiti,3
mentally,1
mention,13
mentor,16
mentoring,1
merchandise,3
merchandiser,1
merchandising,1
merchant,2
mere,16
merely,7
merger,4
mesh,5
mesmerize,1
mes,14
message,11
messaging,1
messianic,2
metabolism,6
metal,5
metaphor,1
metastasi,1
metastasize,1
meteoric,2
meteorology,1
methink,1
method,7
methodology,2
meticulou,2
meticulously,6
metric,1
mettle,1
miasma,1
micro,3
microchip,1
microcomputer,16
microcontroller,1
microdrive,1
micromanage,1
micromanagement,3
micromanager,2
microprocessor,30
microscope,1
microtransaction,2
microwave,1
mid,1
mid,2
mid,1
mid,2
mid,4
middle,18
middling,1
midnight,1
midst,2
midtown,1
might,95
migrate,2
mile,8
milestone,7
milieu,1
military,5
milk,3
mill,2
millennium,1
million,133
millionaire,2
mimic,5
mind,33
minded,6
mindednes,1
mine,5
mini,1
miniature,5
minibu,1
minicomputer,5
minimal,1
minimalist,7
minimize,1
minimum,2
mining,1
minion,2
minister,1
minor,3
minority,1
mint,1
minu,2
minuscule,2
minute,41
miracle,2
miraculou,2
mire,1
mirror,3
misadventure,2
mischief,1
miscommunication,1
miscue,1
miserable,1
misfire,1
misfit,2
misfortune,1
misgiving,1
misguided,3
mishmash,1
mismanage,1
mismanagement,1
misread,1
mis,25
mission,15
misstep,1
mist,1
mistake,18
mistrust,1
misunderstanding,1
mit,1
mitigate,2
mix,15
mixed,1
mobile,13
mobility,1
mock,4
mockup,1
mode,3
model,40
modeling,4
modem,1
moderate,2
moderated,1
moderation,1
modern,9
modernistic,1
modernize,1
modernized,1
modest,3
modification,6
modify,3
modulate,1
module,3
moiré,1
mojo,1
mold,2
mom,2
moment,40
momentou,1
momentum,4
money,61
moneymaker,1
monitor,23
monk,2
monklike,1
monogrammed,1
monopoly,2
monosyllabic,1
monster,3
monstrosity,1
monstrously,1
month,111
monument,1
mood,3
moon,1
moral,3
morale,1
moras,1
mordant,2
more,446
moreover,6
moribund,1
morning,27
morph,3
morphine,1
mortal,2
mortally,3
mortgage,3
mosaic,1
most,248
mostly,18
mothball,1
mother,8
motherboard,7
motion,5
motivate,6
motivated,1
motivating,1
motivation,3
motivational,1
motivator,2
motive,2
motley,3
motorcycle,1
motoring,1
motto,2
mountain,1
mourner,1
mouse,20
mouth,2
mouthpiece,1
move,86
movement,1
movie,102
moviemaking,1
moxie,1
mp,3
mp,3
much,243
mud,1
muddle,4
muddled,1
mull,4
multi,19
multimedia,1
multiple,10
multiplicative,1
multiply,2
multitalented,1
multitasking,2
multitouch,1
multitude,1
mumbling,1
mundane,9
murderer,1
muscle,2
muscled,1
muse,2
museum,3
music,133
musical,3
musician,1
musicphone,4
musing,1
mussel,1
must,16
mutter,4
muttering,1
mutual,8
muzzle,1
my,227
myriad,1
myself,13
mysteriou,1
mystery,1
mysticism,1
mystique,1
myth,7
nag,1
nagging,1
naively,1
naked,2
name,51
namely,6
nameplate,1
nano,1
nap,1
napster,2
narrate,2
narrative,9
narrow,4
narrowed,1
nascent,3
nasty,1
nation,1
national,4
native,4
natter,2
natural,21
naturally,6
nature,8
natured,1
naught,2
navel,1
navigate,10
navigation,2
navy,2
naïve,5
naively,1
naïveté,1
near,25
nearby,8
nearly,32
neat,6
neater,1
neatly,1
necessarily,2
necessary,14
necessitate,1
necessity,3
need,151
needle,1
needles,1
needlessly,1
needy,1
negate,1
negative,5
neglect,1
negotiate,15
negotiating,6
negotiation,21
negotiator,3
neighbor,4
neighborhood,14
neither,14
nemesi,2
neophyte,2
nephew,1
nerdy,3
nerve,1
nervou,8
nestle,3
net,5
netscape,1
network,34
networkable,1
networked,3
networker,1
networking,6
neuroendocrine,4
neuter,1
never,154
nevertheles,3
new,303
newbie,1
newcomer,3
newfound,4
newly,1
newnes,1
new,14
newsletter,1
newspaper,1
next,109
next?”—but,1
nextcube,3
nextstation,1
nextstep,5
nice,9
nicely,1
nicer,1
nicety,2
niche,5
nickel,1
nickname,1
nifty,2
night,33
nimble,2
nine,10
nineteen,3
ninety,3
nip,1
nix,2
no,209
noble,3
nobody,14
nod,4
noise,1
noisy,2
non,3
nondescript,1
none,26
nonetheles,4
nonexecutive,1
nonexistent,1
nongeek,1
nonplu,1
nonprofit,2
nonproprietary,1
nonsense,3
nontechie,1
nontechnical,1
nonvoting,1
nook,1
nope,2
nor,22
norm,4
normal,8
normalcy,1
north,8
northern,2
nose,8
nosed,1
nostalgic,1
not,1223
notable,8
notably,3
notch,1
note,23
noteworthy,4
nothing,64
notice,8
noticeable,3
notion,8
notoriety,2
notoriou,1
notoriously,3
novice,1
now,178
nowhere,8
nuance,3
nuclear,1
nudge,1
nuisance,1
number,53
numbering,1
numerical,2
numerically,1
numerou,2
nurse,1
nurture,3
nurturing,1
nut,3
nutrition,1
nut,3
n’t,9
oak,2
obediently,1
object,16
objective,4
obligingly,1
oblique,1
oblivion,1
obliviou,1
oblong,1
obnoxiou,1
obscure,4
obscurity,1
observation,4
observe,4
observer,4
obses,4
obsession,4
obsessive,6
obsessively,1
obsessivenes,1
obsolescence,1
obsolete,2
obstacle,2
obstreperou,1
obstruct,1
obtain,2
obviou,19
obviously,3
occasion,7
occasional,6
occasionally,7
occupant,1
occupy,1
occur,11
octopu,1
odd,12
oddly,1
of,4085
off,145
offbeat,1
offend,5
offer,65
offering,15
office,76
officer,8
official,9
officially,1
offline,1
offset,1
offsite,2
often,51
ogle,1
oh,18
oil,3
oilman,1
okay,19
old,100
on,1132
once,105
oncologist,2
one,562
oneself,1
onetime,2
ongoing,5
online,48
only,198
onscreen,4
onslaught,2
onstage,3
onto,17
ooze,1
op,2
opacity,1
opaque,2
open,53
opening,13
openly,1
opennes,1
opera,1
operate,28
operating,82
operation,34
operationally,1
operator,5
opine,4
opinion,15
opinionate,1
opportunism,1
opportunist,2
opportunistic,2
opportunity,18
oppose,6
opposite,4
oppressive,1
opt,8
opthamologist,1
optical,7
optimism,4
optimistic,2
optimize,3
option,35
optional,1
or,429
orange,4
orchard,6
orchestrated,1
order,29
orderly,1
ordinary,3
ording,2
organ,4
organic,1
organically,1
organization,10
organizational,3
organize,7
orient,6
orifice,4
origin,3
original,19
originality,2
originally,7
originator,1
ornate,1
orwellian,2
,29
os,1
oscilloscope,2
ossify,1
ostensible,2
ostensibly,2
ostentatiou,2
ostentatiously,1
other,370
otherwise,8
ottoman,2
ounce,1
our,105
our,2
ourselve,6
oust,2
out,408
outburst,1
outcome,2
outdo,6
outfit,8
outgrow,1
outlandish,2
outlet,10
outlier,1
outline,1
outpace,1
outpost,1
outraged,1
outrageou,7
outrageously,2
outright,10
outsell,1
outset,1
outshine,1
outside,27
outsider,3
outskirt,1
outsource,1
outstanding,2
outward,4
ovation,3
oven,3
over,212
overall,4
overarch,1
overbearing,5
overcome,5
overdesigne,1
overflow,3
overhead,1
overheat,1
overlap,3
overlook,6
overly,1
overnight,2
overplay,2
overpriced,1
overreach,5
oversee,8
overseer,1
overshadow,2
overstate,1
overtly,2
overvalue,1
overwhelmingly,1
overworked,1
owe,4
own,239
owner,7
ownership,7
oyster,2
o’clock,3
o’connor,4
pace,12
pack,11
package,6
packaging,2
pact,1
pad,3
padded,1
page,17
pain,8
painful,2
painfully,2
painkiller,3
painstakingly,1
paint,15
painting,1
pair,9
pairing,1
pal,3
palace,1
pale,4
palette,2
palm,3
palpable,1
pamphlet,5
pan,1
pancrea,9
pancrea,2
pancreatic,11
pane,1
panel,1
panoply,2
pant,1
paper,19
paperback,1
paper—½,1
paragon,2
parallax,1
parallel,1
paralyze,1
parameter,1
paramount,2
paranoia,1
paranoid,1
parc,1
pare,3
parent,35
parenting,1
park,8
parking,14
parlance,1
part,101
partial,2
participant,2
participate,4
particle,1
particular,29
particularly,17
partly,5
partner,17
partnership,12
party,11
pas,16
passage,3
passenger,1
passerby,1
passion,8
passionate,9
passionately,3
passive,2
passé,1
past,41
pat,3
patch,3
patent,5
paternal,1
paternalism,1
paternalistic,1
paternity,5
path,13
patience,11
patient,3
patiently,3
patriotic,1
patronizing,1
pattern,9
pause,9
pay,74
paycheck,2
payment,5
payoff,1
payout,1
payroll,1
pc,94
pda,1
peace,6
peak,5
pearl,1
pebble,1
peck,1
peculiar,2
pedantic,1
pedestrian,1
pedigree,1
peek,2
peer,6
peerles,1
peg,1
pen,4
penchant,6
pencil,1
penetrate,1
peninsula,1
penny,1
penthouse,2
people,297
pep,1
pepper,1
per,10
perceive,5
percent,40
percentage,2
perception,1
perch,3
percolate,1
percussive,1
perfect,13
perfection,11
perfectionism,2
perfectly,14
perforate,1
perform,13
performance,14
performer,3
perhap,42
peril,1
perilou,1
perimeter,2
period,29
periodically,3
peripheral,3
periphery,1
peritoneal,1
perk,3
permanent,2
permission,5
permit,2
perpetual,2
perpetually,2
persevere,1
persist,3
persistence,3
persnickety,2
person,44
persona,3
personable,2
personal,151
personality,20
personalize,1
personally,20
personnel,2
perspective,7
perspiration,1
persuade,5
persuasive,2
pervade,1
pest,1
pester,1
pet,5
petere,1
petulant,2
phalanx,1
phd,2
phenomenal,3
phenomenon,3
philanthropic,1
philanthropist,1
philip,1
philistine,1
philosopher,2
philosophical,5
philosophically,2
philosophy,5
phone,94
photo,11
photocopier,1
photograph,9
photographer,3
photographic,2
photography,4
phrase,5
phrasing,1
phreak,1
physical,7
physically,2
physician,1
physicist,1
physic,3
piano,1
picaresque,1
pick,24
picnic,3
picture,13
pie,1
piece,31
piecemeal,1
pierce,3
pile,4
pilgrim,1
pilgrimage,2
pillar,1
pilot,1
pin,2
pineapple,2
pinnacle,1
pinpoint,1
pint,3
pioneer,13
pipe,5
pipeline,2
piquant,1
pique,1
piracy,6
pirate,2
pis,3
pit,2
pitch,10
pitcher,1
pithy,1
pittance,1
pity,2
pivot,1
pixel,3
pixie,1
pizza,3
place,60
plague,1
plain,4
plaintiff,1
plan,56
plane,2
planet,2
planner,1
planning,4
plant,5
planting,1
plaque,1
plastic,17
platform,4
platinum,1
play,63
playbook,1
player,32
playful,1
playfulnes,1
playground,3
playlist,4
plaything,1
plea,1
plead,1
pleasant,2
pleasantly,1
please,1
pleasing,1
pleasingly,1
pleasure,9
pleated,1
pledge,1
plentitude,1
plenty,10
plight,1
plop,1
plot,9
ploy,1
plug,15
plum,1
plummet,2
plunder,1
plu,13
poach,4
poaching,2
pocket,22
pockmark,1
podium,2
poem,1
poetic,2
poetry,1
poignant,2
point,79
pointed,2
pointing,1
pointles,2
poise,2
poke,1
poker,3
polarity,1
police,1
policewoman,2
policy,5
polish,2
polished,1
polishing,1
polite,1
politic,2
political,5
politician,1
pollute,1
polo,1
polygamist,1
polyphonic,1
pompou,2
ponder,4
ponie,1
pontificate,1
pooh,1
poohe,1
pool,1
poor,4
poorly,4
pop,14
popcorn,1
popular,14
popularity,1
popularize,1
populate,1
population,1
porch,1
pore,3
port,6
portable,14
portfolio,3
portion,4
portrait,5
portray,5
pose,1
posit,1
position,23
positive,3
posses,3
possession,1
possibility,22
possible,43
possibly,5
post,13
postage,1
poster,4
posthumou,1
posthumously,1
postoperative,1
pot,1
potent,1
potential,56
potentially,8
pound,2
pour,1
power,73
powerful,42
powerhouse,1
powwow,1
pr,6
practical,5
practicality,1
practically,3
practice,9
practitioner,1
pragmatic,4
pragmatism,1
prairie,1
praise,3
prankster,1
prayerful,1
pre,3
prebuilt,2
precariou,1
precede,1
preciou,7
precipitously,2
precise,2
precisely,5
precociou,3
predecessor,5
predetermine,1
predicament,1
predict,10
predictable,2
predictably,1
prediction,2
preeminence,1
preempt,1
preemptive,1
preface,1
prefer,11
preferably,1
preference,3
pregnant,5
prehistoric,1
prejudice,1
prelude,1
premiere,5
premium,2
preoccupy,3
prep,4
preparation,3
prepare,11
prepared,1
preparednes,2
prepay,1
preplanne,1
preposterously,1
prerequisite,1
presale,1
presence,6
present,33
presentable,1
presentation,30
preserve,4
preside,3
president,22
pres,43
pressure,14
pressured,1
prestige,1
prestigiou,2
presume,2
pretend,1
pretense,1
pretty,29
prevail,1
prevent,6
preview,2
previou,18
previously,9
price,83
priceles,1
pricey,1
pricing,1
prickly,3
pride,10
prima,1
primal,2
primarily,25
primary,16
prime,6
prince,1
princes,1
principal,1
principle,7
print,14
printer,9
printing,1
prior,1
prioritize,5
priority,8
prison,1
pristine,2
private,12
privately,1
privilege,4
privileged,1
probably,13
problem,74
problematic,2
problem,1
procedure,3
proceed,5
proceeding,2
proces,60
processing,7
processor,10
proclaim,2
proclamation,1
prod,2
prodding,1
produce,24
producer,1
product,240
production,21
productive,6
productivity,12
productles,1
profes,1
professional,17
professionally,3
professor,5
professorial,2
proficiency,1
profile,5
profit,17
profitability,1
profitable,7
profound,6
profoundly,5
prognosi,1
program,39
programmable,3
programmer,25
programming,15
progres,13
project,69
proliferation,1
prolifically,1
prologue,2
prolonged,1
promethean,1
prominence,3
prominent,5
prominently,1
promise,39
promising,4
promote,15
promotion,4
promotional,3
prompt,5
promptly,3
promulgate,1
prone,3
pronounce,1
pronouncement,1
pronunciation,1
proof,9
prop,3
propagate,2
propeller,1
proper,5
properly,3
property,6
proportion,1
proportionally,1
